"trait","Geno_Code","pop","value","top_bottom_label"
"SL-blue","Z010E0117",10,6.692,"bottom"
"SL-blue","Z010E0146",10,6.698,"bottom"
"SL-blue","Z021E0114",21,6.705,"bottom"
"SL-blue","Z008E0067",8,6.709,"bottom"
"SL-blue","Z021E0125",21,6.711,"bottom"
"SL-blue","Z004E0068",4,6.713,"bottom"
"SL-blue","Z015E0031",15,6.715,"bottom"
"SL-blue","Z018E0025",18,6.72,"bottom"
"SL-blue","Z010E0020",10,6.723,"bottom"
"SL-blue","Z002E0069",2,6.73,"bottom"
"SL-blue","Z010E0161",10,6.732,"bottom"
"SL-blue","Z011E0112",11,6.737,"bottom"
"SL-blue","Z022E0049",22,6.753,"bottom"
"SL-blue","Z019E0090",19,6.758,"bottom"
"SL-blue","Z004E0052",4,6.759,"bottom"
"SL-blue","Z004E0160",4,6.759,"bottom"
"SL-blue","Z010E0060",10,6.76,"bottom"
"SL-blue","Z018E0127",18,6.76,"bottom"
"SL-blue","Z013E0032",13,6.764,"bottom"
"SL-blue","Z024E0088",24,6.767,"bottom"
"SL-blue","Z024E0139",24,6.767,"bottom"
"SL-blue","Z009E0182",9,6.775,"bottom"
"SL-blue","Z005E0001",5,6.779,"bottom"
"SL-blue","Z010E0092",10,6.78,"bottom"
"SL-blue","Z003E0052",3,6.781,"bottom"
"SL-blue","Z024E0122",24,6.781,"bottom"
"SL-blue","Z002E0115",2,6.783,"bottom"
"SL-blue","Z016E0136",16,6.791,"bottom"
"SL-blue","Z010E0132",10,6.818,"bottom"
"SL-blue","Z003E0166",3,6.82,"bottom"
"SL-blue","Z024E0187",24,6.823,"bottom"
"SL-blue","Z021E0100",21,6.831000000000001,"bottom"
"SL-blue","Z026E0034",26,6.832,"bottom"
"SL-blue","Z008E0013",8,6.838,"bottom"
"SL-blue","Z002E0055",2,6.845999999999999,"bottom"
"SL-blue","Z002E0059",2,6.845999999999999,"bottom"
"SL-blue","Z002E0191",2,6.845999999999999,"bottom"
"SL-blue","Z015E0064",15,6.845999999999999,"bottom"
"SL-blue","Z006E0006",6,6.851,"bottom"
"SL-blue","Z018E0160",18,6.855,"bottom"
"SL-blue","Z002E0134",2,6.859,"bottom"
"SL-blue","Z008E0091",8,6.862,"bottom"
"SL-blue","Z010E0140",10,6.862,"bottom"
"SL-blue","Z025E0034",25,6.863,"bottom"
"SL-blue","Z021E0024",21,6.867,"bottom"
"SL-blue","Z009E0214",9,6.868,"bottom"
"SL-blue","Z016E0024",16,6.868,"bottom"
"SL-blue","Z001E0099",1,6.871,"bottom"
"SL-blue","Z026E0084",26,6.872,"bottom"
"SL-blue","Z008E0102",8,6.877,"bottom"
"SL-blue","Z009E0027",9,6.883,"bottom"
"SL-blue","Z009E0152",9,6.883,"bottom"
"SL-blue","Z010E0148",10,6.883,"bottom"
"SL-blue","Z016E0027",16,11.18,"top"
"SL-blue","Z011E0055",11,11.19,"top"
"SL-blue","Z011E0146",11,11.19,"top"
"SL-blue","Z012E0015",12,11.19,"top"
"SL-blue","Z016E0181",16,11.19,"top"
"SL-blue","Z024E0135",24,11.19,"top"
"SL-blue","Z002E0106",2,11.2,"top"
"SL-blue","Z016E0004",16,11.21,"top"
"SL-blue","Z026E0102",26,11.21,"top"
"SL-blue","Z001E0183",1,11.22,"top"
"SL-blue","Z010E0172",10,11.23,"top"
"SL-blue","Z015E0183",15,11.23,"top"
"SL-blue","Z001E0077",1,11.24,"top"
"SL-blue","Z016E0155",16,11.24,"top"
"SL-blue","Z015E0099",15,11.25,"top"
"SL-blue","Z012E0067",12,11.26,"top"
"SL-blue","Z002E0137",2,11.27,"top"
"SL-blue","Z002E0200",2,11.27,"top"
"SL-blue","Z011E0195",11,11.27,"top"
"SL-blue","Z018E0011",18,11.27,"top"
"SL-blue","Z018E0196",18,11.27,"top"
"SL-blue","Z010E0159",10,11.28,"top"
"SL-blue","Z001E0041",1,11.29,"top"
"SL-blue","Z011E0071",11,11.3,"top"
"SL-blue","Z012E0081",12,11.3,"top"
"SL-blue","Z002E0011",2,11.31,"top"
"SL-blue","Z009E0127",9,11.31,"top"
"SL-blue","Z013E0111",13,11.31,"top"
"SL-blue","Z002E0001",2,11.32,"top"
"SL-blue","Z002E0047",2,11.32,"top"
"SL-blue","Z012E0117",12,11.32,"top"
"SL-blue","Z015E0040",15,11.32,"top"
"SL-blue","Z016E0193",16,11.32,"top"
"SL-blue","Z019E0064",19,11.32,"top"
"SL-blue","Z001E0122",1,11.33,"top"
"SL-blue","Z011E0190",11,11.33,"top"
"SL-blue","Z008E0108",8,11.34,"top"
"SL-blue","Z015E0137",15,11.34,"top"
"SL-blue","Z001E0116",1,11.35,"top"
"SL-blue","Z008E0178",8,11.35,"top"
"SL-blue","Z018E0121",18,11.35,"top"
"SL-blue","Z001E0129",1,11.36,"top"
"SL-blue","Z012E0120",12,11.36,"top"
"SL-blue","Z002E0082",2,11.37,"top"
"SL-blue","Z007E0087",7,11.37,"top"
"SL-blue","Z010E0044",10,11.37,"top"
"SL-blue","Z012E0025",12,11.37,"top"
"SL-blue","Z025E0153",25,11.37,"top"
"SL-blue","Z002E0028",2,11.38,"top"
"SL-blue","Z018E0076",18,11.38,"top"
"SL-blue","Z009E0073",9,11.39,"top"
"SL-blue","Z011E0193",11,11.4,"top"
"SL-blue","Z019E0009",19,11.4,"top"
"SL-blue","Z026E0123",26,11.4,"top"
"SL-blue","Z016E0137",16,11.41,"top"
"SL-blue","Z016E0130",16,11.42,"top"
"SL-blue","Z002E0141",2,11.43,"top"
"SL-blue","Z004E0060",4,11.43,"top"
"SL-blue","Z011E0043",11,11.43,"top"
"SL-blue","Z011E0169",11,11.43,"top"
"SL-blue","Z015E0044",15,11.43,"top"
"SL-blue","Z015E0047",15,11.43,"top"
"SL-blue","Z016E0178",16,11.43,"top"
"SL-blue","Z002E0029",2,11.44,"top"
"SL-blue","Z002E0058",2,11.44,"top"
"SL-blue","Z012E0122",12,11.44,"top"
"SL-blue","Z016E0182",16,11.44,"top"
"SL-blue","Z021E0077",21,11.44,"top"
"SL-blue","Z018E0133",18,11.45,"top"
"SL-blue","Z011E0158",11,11.46,"top"
"SL-blue","Z012E0022",12,11.46,"top"
"SL-blue","Z021E0092",21,11.46,"top"
"SL-blue","Z002E0142",2,11.48,"top"
"SL-blue","Z012E0155",12,11.5,"top"
"SL-blue","Z015E0164",15,11.5,"top"
"SL-blue","Z001E0156",1,11.51,"top"
"SL-blue","Z009E0013",9,11.51,"top"
"SL-blue","Z009E0056",9,11.51,"top"
"SL-blue","Z011E0175",11,11.51,"top"
"SL-blue","Z008E0021",8,11.52,"top"
"SL-blue","Z010E0045",10,11.52,"top"
"SL-blue","Z015E0091",15,11.52,"top"
"SL-blue","Z016E0173",16,11.52,"top"
"SL-blue","Z018E0124",18,11.52,"top"
"SL-blue","Z011E0003",11,11.54,"top"
"SL-blue","Z009E0077",9,11.56,"top"
"SL-blue","Z002E0197",2,11.57,"top"
"SL-blue","Z024E0011",24,11.57,"top"
"SL-blue","Z024E0157",24,11.59,"top"
"SL-blue","Z012E0119",12,11.600000000000001,"top"
"SL-blue","Z015E0178",15,11.600000000000001,"top"
"SL-blue","Z001E0115",1,11.61,"top"
"SL-blue","Z011E0141",11,11.61,"top"
"SL-blue","Z012E0057",12,11.61,"top"
"SL-blue","Z004E0023",4,11.62,"top"
"SL-blue","Z009E0054",9,11.62,"top"
"SL-blue","Z012E0150",12,11.62,"top"
"SL-blue","Z022E0138",22,11.62,"top"
"SL-blue","Z021E0105",21,11.63,"top"
"SL-blue","Z002E0185",2,11.65,"top"
"SL-blue","Z019E0168",19,11.66,"top"
"SL-blue","Z001E0068",1,11.67,"top"
"SL-blue","Z016E0042",16,11.67,"top"
"SL-blue","Z021E0106",21,11.67,"top"
"SL-blue","Z024E0107",24,11.67,"top"
"SL-blue","Z011E0155",11,11.68,"top"
"SL-blue","Z019E0197",19,11.68,"top"
"SL-blue","Z001E0076",1,11.69,"top"
"SL-blue","Z002E0181",2,11.69,"top"
"SL-blue","Z002E0167",2,11.71,"top"
"SL-blue","Z012E0183",12,11.71,"top"
"SL-blue","Z004E0177",4,11.72,"top"
"SL-blue","Z016E0183",16,11.73,"top"
"SL-blue","Z010E0131",10,11.74,"top"
"SL-blue","Z011E0120",11,11.74,"top"
"SL-blue","Z011E0040",11,11.75,"top"
"SL-blue","Z016E0185",16,11.75,"top"
"SL-blue","Z018E0191",18,11.76,"top"
"SL-blue","Z004E0153",4,11.77,"top"
"SL-blue","Z016E0133",16,11.77,"top"
"SL-blue","Z018E0220",18,11.77,"top"
"SL-blue","Z011E0017",11,11.78,"top"
"SL-blue","Z011E0185",11,11.78,"top"
"SL-blue","Z025E0152",25,11.78,"top"
"SL-blue","Z002E0100",2,11.8,"top"
"SL-blue","Z015E0185",15,11.8,"top"
"SL-blue","Z008E0042",8,11.82,"top"
"SL-blue","Z012E0101",12,11.82,"top"
"SL-blue","Z016E0093",16,11.83,"top"
"SL-blue","Z012E0200",12,11.84,"top"
"SL-blue","Z011E0019",11,11.85,"top"
"SL-blue","Z013E0011",13,11.85,"top"
"SL-blue","Z018E0024",18,11.85,"top"
"SL-blue","Z002E0078",2,11.86,"top"
"SL-blue","Z013E0003",13,11.86,"top"
"SL-blue","Z015ESBreplace1",15,11.86,"top"
"SL-blue","Z001E0193",1,11.88,"top"
"SL-blue","Z011E0050",11,11.89,"top"
"SL-blue","Z018E0008",18,11.9,"top"
"SL-blue","Z016E0196",16,11.91,"top"
"SL-blue","Z002E0124",2,11.94,"top"
"SL-blue","Z015E0105",15,11.94,"top"
"SL-blue","Z016E0079",16,11.94,"top"
"SL-blue","Z021E0010",21,11.94,"top"
"SL-blue","Z016E0050",16,11.95,"top"
"SL-blue","Z024E0031",24,11.95,"top"
"SL-blue","Z001E0200",1,11.99,"top"
"SL-blue","Z010E0071",10,11.99,"top"
"SL-blue","Z012E0066",12,11.99,"top"
"SL-blue","Z012E0196",12,11.99,"top"
"SL-blue","Z006E0020",6,12.01,"top"
"SL-blue","Z019E0020",19,12.02,"top"
"SL-blue","Z004E0096",4,12.03,"top"
"SL-blue","Z012E0089",12,12.03,"top"
"SL-blue","Z002E0014",2,12.04,"top"
"SL-blue","Z001E0038",1,12.06,"top"
"SL-blue","Z015E0141",15,12.06,"top"
"SL-blue","Z016E0134",16,12.06,"top"
"SL-blue","Z021E0183",21,12.08,"top"
"SL-blue","Z016E0063",16,12.09,"top"
"SL-blue","Z016E0088",16,12.09,"top"
"SL-blue","Z011E0145",11,12.1,"top"
"SL-blue","Z016E0129",16,12.1,"top"
"SL-blue","Z002E0164",2,12.11,"top"
"SL-blue","Z016E0169",16,12.14,"top"
"SL-blue","Z009E0002",9,12.16,"top"
"SL-blue","Z019E0035",19,12.16,"top"
"SL-blue","Z011E0010",11,12.17,"top"
"SL-blue","Z011E0013",11,12.17,"top"
"SL-blue","Z016E0072",16,12.17,"top"
"SL-blue","Z018E0195",18,12.17,"top"
"SL-blue","Z016E0132",16,12.18,"top"
"SL-blue","Z005E0058",5,12.19,"top"
"SL-blue","Z018E0101",18,12.19,"top"
"SL-blue","Z011E0091",11,12.2,"top"
"SL-blue","Z018E0059",18,12.2,"top"
"SL-blue","Z012E0036",12,12.21,"top"
"SL-blue","Z009E0089",9,12.22,"top"
"SL-blue","Z015E0088",15,12.22,"top"
"SL-blue","Z016E0036",16,12.23,"top"
"SL-blue","Z024E0079",24,12.23,"top"
"SL-blue","Z018E0119",18,12.25,"top"
"SL-blue","Z001E0145",1,12.27,"top"
"SL-blue","Z016E0029",16,12.29,"top"
"SL-blue","Z021E0099",21,12.29,"top"
"SL-blue","Z016E0099",16,12.3,"top"
"SL-blue","Z016E0110",16,12.3,"top"
"SL-blue","Z016ESBreplace1",16,12.3,"top"
"SL-blue","Z012E0073",12,12.33,"top"
"SL-blue","Z011E0191",11,12.37,"top"
"SL-blue","Z024E0060",24,12.37,"top"
"SL-blue","Z002E0156",2,12.39,"top"
"SL-blue","Z015E0096",15,12.39,"top"
"SL-blue","Z018E0166",18,12.39,"top"
"SL-blue","Z011E0035",11,12.41,"top"
"SL-blue","Z001E0037",1,12.43,"top"
"SL-blue","Z015E0110",15,12.43,"top"
"SL-blue","Z004E0188",4,12.44,"top"
"SL-blue","Z008E0148",8,12.45,"top"
"SL-blue","Z002E0090",2,12.47,"top"
"SL-blue","Z001E0027",1,12.48,"top"
"SL-blue","Z010E0061",10,12.48,"top"
"SL-blue","Z015E0230",15,12.48,"top"
"SL-blue","Z015E0022",15,12.49,"top"
"SL-blue","Z018E0130",18,12.49,"top"
"SL-blue","Z002E0163",2,12.5,"top"
"SL-blue","Z001E0080",1,12.52,"top"
"SL-blue","Z002E0126",2,12.55,"top"
"SL-blue","Z010E0033",10,12.57,"top"
"SL-blue","Z011E0180",11,12.57,"top"
"SL-blue","Z001E0030",1,12.58,"top"
"SL-blue","Z009E0029",9,12.58,"top"
"SL-blue","Z012E0087",12,12.59,"top"
"SL-blue","Z012E0148",12,12.59,"top"
"SL-blue","Z004E0006",4,12.63,"top"
"SL-blue","Z012E0096",12,12.63,"top"
"SL-blue","Z012E0179",12,12.63,"top"
"SL-blue","Z008E0011",8,12.64,"top"
"SL-blue","Z024E0126",24,12.64,"top"
"SL-blue","Z016E0019",16,12.67,"top"
"SL-blue","Z024E0080",24,12.68,"top"
"SL-blue","Z001E0029",1,12.69,"top"
"SL-blue","Z001E0126",1,12.7,"top"
"SL-blue","Z007E0175",7,12.72,"top"
"SL-blue","Z016E0187",16,12.73,"top"
"SL-blue","Z002E0048",2,12.76,"top"
"SL-blue","Z009E0102",9,12.78,"top"
"SL-blue","Z002E0131",2,12.79,"top"
"SL-blue","Z002E0180",2,12.79,"top"
"SL-blue","Z002E0120",2,12.81,"top"
"SL-blue","Z016E0158",16,12.81,"top"
"SL-blue","Z012E0028",12,12.82,"top"
"SL-blue","Z012E0039",12,12.83,"top"
"SL-blue","Z018E0039",18,12.84,"top"
"SL-blue","Z016E0061",16,12.86,"top"
"SL-blue","Z016E0070",16,12.9,"top"
"SL-blue","Z010E0167",10,12.92,"top"
"SL-blue","Z004E0154",4,12.95,"top"
"SL-blue","Z011E0004",11,12.99,"top"
"SL-blue","Z009E0048",9,13,"top"
"SL-blue","Z024E0072",24,13.01,"top"
"SL-blue","Z018E0126",18,13.07,"top"
"SL-blue","Z024E0020",24,13.07,"top"
"SL-blue","Z021E0182",21,13.1,"top"
"SL-blue","Z009E0103",9,13.18,"top"
"SL-blue","Z012E0154",12,13.21,"top"
"SL-blue","Z012E0144",12,13.26,"top"
"SL-blue","Z012E0147",12,13.26,"top"
"SL-blue","Z001E0003",1,13.3,"top"
"SL-blue","Z001E0172",1,13.32,"top"
"SL-blue","Z015E0026",15,13.37,"top"
"SL-blue","Z004E0009",4,13.38,"top"
"SL-blue","Z009E0083",9,13.39,"top"
"SL-blue","Z021E0161",21,13.4,"top"
"SL-blue","Z012E0049",12,13.43,"top"
"SL-blue","Z016E0095",16,13.43,"top"
"SL-blue","Z012E0106",12,13.45,"top"
"SL-blue","Z012E0002",12,13.46,"top"
"SL-blue","Z010ESBreplace2",10,13.53,"top"
"SL-blue","Z004E0095",4,13.54,"top"
"SL-blue","Z016E0098",16,13.61,"top"
"SL-blue","Z010E0050",10,13.85,"top"
"SL-blue","Z009E0071",9,13.86,"top"
"SL-blue","Z009E0219",9,13.87,"top"
"SL-blue","Z001E0001",1,13.91,"top"
"SL-blue","Z016E0055",16,13.96,"top"
"SL-blue","Z024E0129",24,13.96,"top"
"SL-blue","Z016E0001",16,14.02,"top"
"SL-blue","Z024E0096",24,14.09,"top"
"SL-blue","Z016E0112",16,14.1,"top"
"SL-blue","Z016E0195",16,14.1,"top"
"SL-blue","Z021E0059",21,14.2,"top"
"SL-blue","Z016E0162",16,14.27,"top"
"SL-blue","Z018E0105",18,14.37,"top"
"SL-blue","Z016E0194",16,14.52,"top"
"SL-blue","Z009E0050",9,14.62,"top"
"SL-blue","Z018E0092",18,14.62,"top"
"SL-blue","Z004E0182",4,14.78,"top"
"SL-blue","Z016E0139",16,15.35,"top"
"SL-blue","Z024E0189",24,15.84,"top"
"SL-blue","Z016E0164",16,17.16,"top"
"KRN-blue","Z016E0180",16,3.469,"bottom"
"KRN-blue","Z008E0171",8,7.102,"bottom"
"KRN-blue","Z002E0187",2,7.219,"bottom"
"KRN-blue","Z009E0083",9,7.762,"bottom"
"KRN-blue","Z024E0123",24,8.14,"bottom"
"KRN-blue","Z015E0110",15,8.235,"bottom"
"KRN-blue","Z016E0107",16,8.313,"bottom"
"KRN-blue","Z015E0037",15,8.486,"bottom"
"KRN-blue","Z008E0140",8,8.939,"bottom"
"KRN-blue","Z009E0090",9,8.966,"bottom"
"KRN-blue","Z015E0127",15,8.985,"bottom"
"KRN-blue","Z024E0139",24,9.14,"bottom"
"KRN-blue","Z004E0176",4,9.207,"bottom"
"KRN-blue","Z015E0034",15,9.235,"bottom"
"KRN-blue","Z010E0057",10,9.367,"bottom"
"KRN-blue","Z010E0214",10,9.367,"bottom"
"KRN-blue","Z026E0085",26,9.38,"bottom"
"KRN-blue","Z010E0110",10,9.433,"bottom"
"KRN-blue","Z021E0009",21,9.447,"bottom"
"KRN-blue","Z001E0040",1,9.505,"bottom"
"KRN-blue","Z001E0185",1,9.505,"bottom"
"KRN-blue","Z001E0158",1,9.601,"bottom"
"KRN-blue","Z008E0065",8,9.601,"bottom"
"KRN-blue","Z008E0118",8,9.601,"bottom"
"KRN-blue","Z010E0195",10,9.618,"bottom"
"KRN-blue","Z012E0182",12,9.664,"bottom"
"KRN-blue","Z006E0066",6,9.693,"bottom"
"KRN-blue","Z016E0084",16,9.699,"bottom"
"KRN-blue","Z010E0043",10,9.723,"bottom"
"KRN-blue","Z015E0163",15,9.734,"bottom"
"KRN-blue","Z002E0123",2,9.784,"bottom"
"KRN-blue","Z008E0055",8,9.852,"bottom"
"KRN-blue","Z008E0071",8,9.852,"bottom"
"KRN-blue","Z008E0080",8,9.852,"bottom"
"KRN-blue","Z008E0083",8,9.852,"bottom"
"KRN-blue","Z025E0058",25,9.923,"bottom"
"KRN-blue","Z024E0200",24,9.964,"bottom"
"KRN-blue","Z009E0185",9,9.966,"bottom"
"KRN-blue","Z015E0036",15,9.985,"bottom"
"KRN-blue","Z015E0114",15,9.985,"bottom"
"KRN-blue","Z016E0121",16,9.996,"bottom"
"KRN-blue","Z016E0157",16,9.996,"bottom"
"KRN-blue","Z018E0007",18,10.02,"bottom"
"KRN-blue","Z007E0079",7,10.05,"bottom"
"KRN-blue","Z001E0091",1,10.1,"bottom"
"KRN-blue","Z001E0119",1,10.1,"bottom"
"KRN-blue","Z008E0031",8,10.1,"bottom"
"KRN-blue","Z008E0077",8,10.1,"bottom"
"KRN-blue","Z008E0177",8,10.1,"bottom"
"KRN-blue","Z010E0108",10,10.12,"bottom"
"KRN-blue","Z011E0157",11,10.12,"bottom"
"KRN-blue","Z009E0130",9,10.14,"bottom"
"KRN-blue","Z021E0027",21,10.2,"bottom"
"KRN-blue","Z021E0140",21,10.2,"bottom"
"KRN-blue","Z015E0081",15,10.24,"bottom"
"KRN-blue","Z015E0094",15,10.24,"bottom"
"KRN-blue","Z015E0135",15,10.24,"bottom"
"KRN-blue","Z005E0139",5,10.29,"bottom"
"KRN-blue","Z012E0166",12,10.29,"bottom"
"KRN-blue","Z001E0067",1,10.35,"bottom"
"KRN-blue","Z008E0010",8,10.35,"bottom"
"KRN-blue","Z008E0050",8,10.35,"bottom"
"KRN-blue","Z008E0059",8,10.35,"bottom"
"KRN-blue","Z008E0167",8,10.35,"bottom"
"KRN-blue","Z010E0100",10,10.37,"bottom"
"KRN-blue","Z010E0121",10,10.37,"bottom"
"KRN-blue","Z026E0123",26,10.38,"bottom"
"KRN-blue","Z011E0009",11,10.42,"bottom"
"KRN-blue","Z010E0136",10,10.43,"bottom"
"KRN-blue","Z021E0151",21,10.45,"bottom"
"KRN-blue","Z009E0071",9,10.46,"bottom"
"KRN-blue","Z005E0019",5,10.47,"bottom"
"KRN-blue","Z015E0066",15,10.49,"bottom"
"KRN-blue","Z009E0102",9,10.55,"bottom"
"KRN-blue","Z009E0158",9,10.55,"bottom"
"KRN-blue","Z003E0166",3,10.57,"bottom"
"KRN-blue","Z016E0160",16,10.57,"bottom"
"KRN-blue","Z011E0061",11,10.59,"bottom"
"KRN-blue","Z001E0157",1,10.6,"bottom"
"KRN-blue","Z008E0148",8,10.6,"bottom"
"KRN-blue","Z008E0186",8,10.6,"bottom"
"KRN-blue","Z009E0005",9,10.6,"bottom"
"KRN-blue","Z011E0029",11,10.61,"bottom"
"KRN-blue","Z016E0118",16,10.61,"bottom"
"KRN-blue","Z010E0033",10,10.66,"bottom"
"KRN-blue","Z010E0109",10,10.66,"bottom"
"KRN-blue","Z012E0145",12,10.66,"bottom"
"KRN-blue","Z012E0151",12,10.66,"bottom"
"KRN-blue","Z016E0106",16,10.66,"bottom"
"KRN-blue","Z004E0157",4,10.67,"bottom"
"KRN-blue","Z009E0065",9,10.67,"bottom"
"KRN-blue","Z024E0043",24,10.67,"bottom"
"KRN-blue","Z006E0177",6,10.69,"bottom"
"KRN-blue","Z021E0007",21,10.7,"bottom"
"KRN-blue","Z021E0120",21,10.7,"bottom"
"KRN-blue","Z021E0166",21,10.7,"bottom"
"KRN-blue","Z008E0017",8,10.71,"bottom"
"KRN-blue","Z008E0111",8,10.71,"bottom"
"KRN-blue","Z010E0003",10,10.71,"bottom"
"KRN-blue","Z026E0152",26,10.71,"bottom"
"KRN-blue","Z010E0179",10,10.72,"bottom"
"KRN-blue","Z015E0148",15,10.73,"bottom"
"KRN-blue","Z015E0170",15,10.73,"bottom"
"KRN-blue","Z015E0196",15,10.73,"bottom"
"KRN-blue","Z018E0074",18,10.75,"bottom"
"KRN-blue","Z018E0198",18,10.75,"bottom"
"KRN-blue","Z002E0032",2,10.78,"bottom"
"KRN-blue","Z003E0038",3,10.82,"bottom"
"KRN-blue","Z003E0049",3,10.82,"bottom"
"KRN-blue","Z003E0072",3,10.82,"bottom"
"KRN-blue","Z013E0078",13,10.82,"bottom"
"KRN-blue","Z013ESBreplace44",13,10.82,"bottom"
"KRN-blue","Z004E0080",4,10.83,"bottom"
"KRN-blue","Z009E0068",9,10.84,"bottom"
"KRN-blue","Z011E0020",11,10.84,"bottom"
"KRN-blue","Z011E0034",11,10.84,"bottom"
"KRN-blue","Z011E0109",11,10.84,"bottom"
"KRN-blue","Z008E0049",8,10.85,"bottom"
"KRN-blue","Z008E0104",8,10.85,"bottom"
"KRN-blue","Z008E0146",8,10.85,"bottom"
"KRN-blue","Z008E0155",8,10.85,"bottom"
"KRN-blue","Z008E0163",8,10.85,"bottom"
"KRN-blue","Z008E0175",8,10.85,"bottom"
"KRN-blue","Z009E0086",9,10.86,"bottom"
"KRN-blue","Z012E0056",12,10.89,"bottom"
"KRN-blue","Z011E0043",11,10.92,"bottom"
"KRN-blue","Z011E0128",11,10.92,"bottom"
"KRN-blue","Z025E0027",25,10.92,"bottom"
"KRN-blue","Z025E0119",25,10.92,"bottom"
"KRN-blue","Z021E0045",21,10.95,"bottom"
"KRN-blue","Z009E0085",9,10.96,"bottom"
"KRN-blue","Z009E0106",9,10.96,"bottom"
"KRN-blue","Z024E0050",24,10.96,"bottom"
"KRN-blue","Z009E0037",9,10.97,"bottom"
"KRN-blue","Z009E0064",9,10.97,"bottom"
"KRN-blue","Z009E0080",9,10.97,"bottom"
"KRN-blue","Z009E0200",9,10.97,"bottom"
"KRN-blue","Z015E0055",15,10.98,"bottom"
"KRN-blue","Z015E0155",15,10.98,"bottom"
"KRN-blue","Z015E0158",15,10.98,"bottom"
"KRN-blue","Z004E0016",4,10.99,"bottom"
"KRN-blue","Z016E0188",16,11,"bottom"
"KRN-blue","Z002E0087",2,11.01,"bottom"
"KRN-blue","Z002E0062",2,11.03,"bottom"
"KRN-blue","Z007E0111",7,11.05,"bottom"
"KRN-blue","Z007E0155",7,11.05,"bottom"
"KRN-blue","Z007E0189",7,11.05,"bottom"
"KRN-blue","Z009E0112",9,11.05,"bottom"
"KRN-blue","Z009E0058",9,11.07,"bottom"
"KRN-blue","Z013E0069",13,11.07,"bottom"
"KRN-blue","Z013E0095",13,11.07,"bottom"
"KRN-blue","Z011E0130",11,11.09,"bottom"
"KRN-blue","Z001E0016",1,11.1,"bottom"
"KRN-blue","Z001E0049",1,11.1,"bottom"
"KRN-blue","Z001E0068",1,11.1,"bottom"
"KRN-blue","Z001E0099",1,11.1,"bottom"
"KRN-blue","Z001E0136",1,11.1,"bottom"
"KRN-blue","Z001E0152",1,11.1,"bottom"
"KRN-blue","Z001E0165",1,11.1,"bottom"
"KRN-blue","Z008E0060",8,11.1,"bottom"
"KRN-blue","Z008E0074",8,11.1,"bottom"
"KRN-blue","Z008E0142",8,11.1,"bottom"
"KRN-blue","Z008E0194",8,11.1,"bottom"
"KRN-blue","Z008E0200",8,11.1,"bottom"
"KRN-blue","Z024E0087",24,11.1,"bottom"
"KRN-blue","Z010E0009",10,11.12,"bottom"
"KRN-blue","Z010E0135",10,11.12,"bottom"
"KRN-blue","Z010E0166",10,11.12,"bottom"
"KRN-blue","Z010E0173",10,11.12,"bottom"
"KRN-blue","Z018E0166",18,11.16,"bottom"
"KRN-blue","Z025E0104",25,11.17,"bottom"
"KRN-blue","Z002E0091",2,11.18,"bottom"
"KRN-blue","Z002E0112",2,11.18,"bottom"
"KRN-blue","Z002E0151",2,11.18,"bottom"
"KRN-blue","Z002E0006",2,11.2,"bottom"
"KRN-blue","Z021E0035",21,11.2,"bottom"
"KRN-blue","Z021E0042",21,11.2,"bottom"
"KRN-blue","Z021E0102",21,11.2,"bottom"
"KRN-blue","Z004E0089",4,11.21,"bottom"
"KRN-blue","Z002E0003",2,11.22,"bottom"
"KRN-blue","Z011E0063",11,11.23,"bottom"
"KRN-blue","Z012E0080",12,11.23,"bottom"
"KRN-blue","Z015E0004",15,11.24,"bottom"
"KRN-blue","Z015E0052",15,11.24,"bottom"
"KRN-blue","Z015E0071",15,11.24,"bottom"
"KRN-blue","Z015E0168",15,11.24,"bottom"
"KRN-blue","Z015E0187",15,11.24,"bottom"
"KRN-blue","Z012E0152",12,11.26,"bottom"
"KRN-blue","Z005E0167",5,11.29,"bottom"
"KRN-blue","Z005E0210",5,11.29,"bottom"
"KRN-blue","Z012E0012",12,11.29,"bottom"
"KRN-blue","Z011E0082",11,11.32,"bottom"
"KRN-blue","Z012E0049",12,11.32,"bottom"
"KRN-blue","Z012E0071",12,11.32,"bottom"
"KRN-blue","Z012E0098",12,11.32,"bottom"
"KRN-blue","Z012E0124",12,11.32,"bottom"
"KRN-blue","Z001E0030",1,11.35,"bottom"
"KRN-blue","Z001E0070",1,11.35,"bottom"
"KRN-blue","Z001E0110",1,11.35,"bottom"
"KRN-blue","Z001E0141",1,11.35,"bottom"
"KRN-blue","Z008E0197",8,11.35,"bottom"
"KRN-blue","Z009E0044",9,11.37,"bottom"
"KRN-blue","Z009E0087",9,11.37,"bottom"
"KRN-blue","Z009ESBreplace3",9,11.37,"bottom"
"KRN-blue","Z010E0022",10,11.37,"bottom"
"KRN-blue","Z010E0049",10,11.37,"bottom"
"KRN-blue","Z010E0153",10,11.37,"bottom"
"KRN-blue","Z022E0043",22,11.38,"bottom"
"KRN-blue","Z022E0061",22,11.38,"bottom"
"KRN-blue","Z022E0147",22,11.38,"bottom"
"KRN-blue","Z026E0084",26,11.38,"bottom"
"KRN-blue","Z004E0057",4,11.39,"bottom"
"KRN-blue","Z024E0056",24,11.39,"bottom"
"KRN-blue","Z009E0045",9,11.4,"bottom"
"KRN-blue","Z009E0119",9,11.4,"bottom"
